Longitude,Latitude,ADDRESS,SPECIES,COM_NAME,DBH,HEIGHT,CONDITION,LAND_TYPE,PARK_NAME,X,Y
-97.73704807,30.27718091,100 E 16TH ST,Taxodium distichum,Bald Cypress,6,15,Poor,ROW,,3116051.531,10074109.63
-97.73888948,30.27821669,1600 CONGRESS AVE,Vacant Planting Site - Large,Vacant Planting Site - Large,0,0,NA,ROW,,3115461.645,10074472.67
-97.73885355,30.27831603,1600 CONGRESS AVE,Vacant Planting Site - Large,Vacant Planting Site - Large,0,0,NA,ROW,,3115472.14,10074509.06
-97.73881757,30.2784173,1600 CONGRESS AVE,Vacant Planting Site - Large,Vacant Planting Site - Large,0,0,NA,ROW,,3115482.636,10074546.14
-97.73878576,30.27852827,1600 CONGRESS AVE,Vacant Planting Site - Large,Vacant Planting Site - Large,0,0,NA,ROW,,3115491.732,10074586.72
-97.73860045,30.27884397,100 E 17TH ST,Quercus shumardii,Shumard Oak,12,17,Fair,ROW,,3115547.533,10074702.87
-97.73854197,30.27899866,1700 CONGRESS AVE,Quercus buckleyi,Buckley Oak,7,17,Fair,ROW,,3115564.675,10074759.55
-97.73848341,30.27914204,1700 CONGRESS AVE,Quercus buckleyi,Buckley Oak,7,23,Fair,ROW,,3115581.94,10074812.11
-97.73844738,30.27925943,1700 CONGRESS AVE,Quercus buckleyi,Buckley Oak,10,25,Fair,ROW,,3115592.314,10074855.06
-97.73859984,30.27903159,1700 CONGRESS AVE,Quercus virginiana,Southern Live Oak,20,36,Fair,ROW,,3115546.133,10074771.09
-97.73856221,30.27911165,1700 CONGRESS AVE,Quercus virginiana,Southern Live Oak,24,36,Fair,ROW,,3115557.329,10074800.48
-97.73841413,30.27934151,1700 CONGRESS AVE,Quercus buckleyi,Buckley Oak,8,12,Fair,ROW,,3115602.109,10074885.14
-97.73839269,30.27939688,1700 CONGRESS AVE,Quercus shumardii,Shumard Oak,6,17,Fair,ROW,,3115608.407,10074905.44
-97.73836887,30.27945798,100 E 18TH ST,Quercus buckleyi,Buckley Oak,13,27,Fair,ROW,,3115615.404,10074927.83
-97.73832674,30.27970538,100 E 18TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,10,8,Fair,ROW,,3115626.599,10075018.09
-97.73822798,30.27991506,1800 CONGRESS AVE,Quercus virginiana,Southern Live Oak,12,17,Fair,ROW,,3115655.986,10075095.05
-97.7382332,30.28000947,1800 CONGRESS AVE,Vacant Planting Site - Large,Vacant Planting Site - Large,0,0,NA,ROW,,3115653.537,10075129.34
-97.73820186,30.28010313,1800 CONGRESS AVE,Vacant Planting Site - Large,Vacant Planting Site - Large,0,0,NA,ROW,,3115662.634,10075163.62
-97.73817268,30.28019876,1800 CONGRESS AVE,Vacant Planting Site - Large,Vacant Planting Site - Large,0,0,NA,ROW,,3115671.03,10075198.61
-97.73813711,30.28028464,1800 CONGRESS AVE,Vacant Planting Site - Large,Vacant Planting Site - Large,0,0,NA,ROW,,3115681.525,10075230.1
-97.73808835,30.2803664,1800 CONGRESS AVE,Vacant Planting Site - Large,Vacant Planting Site - Large,0,0,NA,ROW,,3115696.219,10075260.18
-97.73851636,30.27873821,100 E 17TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115574.966,10074665.04
-97.73833342,30.27868761,100 E 17TH ST,Quercus shumardii,Shumard Oak,14,16,Fair,ROW,,3115633.125,10074647.99
-97.73832201,30.27868433,100 E 17TH ST,Quercus shumardii,Shumard Oak,13,16,Fair,ROW,,3115636.755,10074646.88
-97.73827589,30.27867239,100 E 17TH ST,Quercus shumardii,Shumard Oak,26,26,Fair,ROW,,3115651.409,10074642.88
-97.73809626,30.27862263,100 E 17TH ST,Quercus shumardii,Shumard Oak,17,26,Fair,ROW,,3115708.519,10074626.11
-97.73801094,30.27859416,100 E 17TH ST,Quercus shumardii,Shumard Oak,23,24,Fair,ROW,,3115735.685,10074616.38
-97.73793935,30.27856872,100 E 17TH ST,Quercus shumardii,Shumard Oak,9,16,Fair,ROW,,3115758.491,10074607.66
-97.7378528,30.27854668,100 E 17TH ST,Quercus shumardii,Shumard Oak,23,18,Fair,ROW,,3115785.992,10074600.28
-97.73778953,30.27852787,100 E 17TH ST,Quercus shumardii,Shumard Oak,22,18,Fair,ROW,,3115806.115,10074593.91
-97.73769446,30.27850657,100 E 17TH ST,Quercus shumardii,Shumard Oak,17,25,Fair,ROW,,3115836.299,10074586.87
-97.73623063,30.27788841,1607 SAN JACINTO BLVD,Ulmus americana,American Elm,22,35,Fair,Private,,3116303.486,10074372.9
-97.73624519,30.27805843,300 E 17TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116297.449,10074434.61
-97.73617992,30.27803497,300 E 17TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116318.243,10074426.56
-97.73611649,30.27802262,300 E 17TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116338.366,10074422.53
-97.73605118,30.278001,300 E 17TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116359.16,10074415.15
-97.73598157,30.27798114,300 E 17TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116381.295,10074408.45
-97.73590356,30.27795742,300 E 17TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116406.113,10074400.4
-97.7358381,30.27794134,300 E 17TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116426.907,10074395.03
-97.7357559,30.27791569,300 E 17TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116453.066,10074386.31
-97.73569432,30.2779005,300 E 17TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116472.629,10074381.24
-97.73562498,30.27788352,300 E 17TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116494.654,10074375.58
-97.73604538,30.27774261,1607 SAN JACINTO BLVD,Carya illinoinensis,Pecan,29,42,Cannot Be Determined,Private,,3116363.184,10074321.25
-97.73584466,30.27615752,1500 TRINITY ST,Vacant Planting Site - Large,Vacant Planting Site - Large,0,0,NA,ROW,,3116439.987,10073746.4
-97.7356834,30.27658133,1500 TRINITY ST,Vacant Planting Site - Large,Vacant Planting Site - Large,0,0,NA,ROW,,3116487.276,10073901.68
-97.73571318,30.27713354,1500 TRINITY ST,Carya illinoinensis,Pecan,29,37,Fair,ROW,,3116473.189,10074102.24
-97.73542173,30.27789323,300 E 17TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116558.712,10074380.61
-97.73535654,30.2780644,1700 TRINITY ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3116577.829,10074443.33
-97.73533243,30.27813125,1700 TRINITY ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3116584.872,10074467.81
-97.73527623,30.27828416,1700 TRINITY ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3116601.305,10074523.82
-97.7352509,30.27835651,1700 TRINITY ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3116608.684,10074550.31
-97.7351938,30.27850386,1700 TRINITY ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3116625.453,10074604.31
-97.73517094,30.27856336,1700 TRINITY ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3116632.16,10074626.11
-97.7351387,30.27802401,1700 TRINITY ST,Quercus fusiformis,Escarpment Live Oak,25,28,Fair,ROW,,3116646.917,10074430.25
-97.73510892,30.27810366,1700 TRINITY ST,Ulmus americana,American Elm,21,36,Poor,ROW,,3116655.637,10074459.42
-97.73736111,30.27904,1700 BRAZOS ST,Carya illinoinensis,Pecan,19,36,Fair,ROW,,3115936.966,10074783.27
-97.73733447,30.27914774,1700 BRAZOS ST,Carya illinoinensis,Pecan,19,36,Fair,ROW,,3115944.46,10074822.64
-97.74137368,30.27855567,200 W 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3114674.834,10074577.64
-97.741295,30.27852746,200 W 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3114699.9,10074567.96
-97.74122883,30.27851291,200 W 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3114720.905,10074563.16
-97.74116565,30.27849307,200 W 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3114741.012,10074556.41
-97.74111034,30.27847972,200 W 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3114758.577,10074551.97
-97.74104297,30.27845964,200 W 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3114780.008,10074545.16
-97.7409643,30.27843567,200 W 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3114805.036,10074537.02
-97.74089675,30.27841433,200 W 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3114826.535,10074529.76
-97.74081817,30.27839418,200 W 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3114851.502,10074523.01
-97.74074942,30.27837465,200 W 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3114873.362,10074516.42
-97.74067849,30.27835557,200 W 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3114895.91,10074510
-97.74060497,30.27833392,200 W 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3114919.293,10074502.67
-97.74065772,30.27821259,200 W 16TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3114903.674,10074458.17
-97.7407942,30.27825202,200 W 16TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3114860.271,10074471.5
-97.74086057,30.27827009,200 W 16TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3114839.175,10074477.58
-97.74100289,30.27831075,200 W 16TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3114793.919,10074491.32
-97.73931457,30.27792038,100 W 16TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3115330.013,10074361.81
-97.73937865,30.27794096,100 W 16TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3115309.615,10074368.82
-97.73943682,30.27795617,100 W 16TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3115291.129,10074373.92
-97.73949687,30.27797667,100 W 16TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3115272.005,10074380.93
-97.73955485,30.27799888,100 W 16TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3115253.52,10074388.58
-97.73961303,30.27801408,100 W 16TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3115235.033,10074393.68
-97.73965913,30.27802729,100 W 16TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3115220.372,10074398.14
-97.73974542,30.27804832,100 W 16TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3115192.962,10074405.15
-97.73979533,30.27807037,100 W 16TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3115177.026,10074412.8
-97.73985768,30.2780804,100 W 16TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3115157.265,10074415.99
-97.74001792,30.27813098,100 W 16TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3115106.269,10074433.2
-97.73932841,30.27783738,100 W 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115326.348,10074331.53
-97.73936759,30.27784519,100 W 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115313.918,10074334.08
-97.73940475,30.27785296,100 W 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115302.125,10074336.63
-97.73943982,30.27786331,100 W 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115290.97,10074340.13
-97.73948492,30.27787649,100 W 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115276.627,10074344.6
-97.73953807,30.27789072,100 W 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115259.734,10074349.38
-97.73958321,30.27790215,100 W 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115245.392,10074353.2
-97.73961722,30.27791423,100 W 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115234.555,10074357.34
-97.73970352,30.27793527,100 W 16TH ST,Quercus virginiana,Southern Live Oak,21,37,Good,ROW,,3115207.145,10074364.36
-97.73987566,30.27799398,100 W 16TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,7,15,Fair,ROW,,3115152.325,10074384.44
-97.73991768,30.27800885,100 W 16TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,6,15,Fair,ROW,,3115138.938,10074389.54
-97.73994883,30.27801474,100 W 16TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,4,15,Fair,ROW,,3115129.058,10074391.45
-97.74000306,30.27802636,100 W 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115111.847,10074395.27
-97.74008738,30.2780456,100 W 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115085.074,10074401.65
-97.74013431,30.27806583,100 W 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115070.093,10074408.66
-97.74016846,30.27807266,100 W 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115059.257,10074410.89
-97.74021546,30.27809027,100 W 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115044.277,10074416.95
-97.74026771,30.27810009,100 W 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115027.703,10074420.13
-97.74030978,30.27811321,100 W 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115014.317,10074424.6
-97.74036194,30.27812654,100 W 16TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,10,21,Good,ROW,,3114997.743,10074429.06
-97.73818785,30.27766001,100 E 16TH ST,Quercus virginiana,Southern Live Oak,21,29,Good,ROW,,3115687.781,10074275.43
-97.73797667,30.27758823,100 E 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115755.032,10074250.89
-97.7379224,30.27757837,100 E 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115772.244,10074247.7
-97.73787836,30.27756345,100 E 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115786.267,10074242.6
-97.73783934,30.27754951,100 E 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115798.698,10074237.82
-97.73778819,30.2775362,100 E 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115814.952,10074233.36
-97.73774009,30.27752208,100 E 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115830.251,10074228.58
-97.73769289,30.27751236,100 E 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115845.231,10074225.39
-97.73764368,30.27750172,100 E 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115860.849,10074221.89
-97.7374469,30.27728492,100 E 16TH ST,Eriobotrya japonica,Edible Loquat,7,8,Good,ROW,,3115924.787,10074144.51
-97.73742218,30.27729763,100 E 16TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115932.48,10074149.31
-97.73739308,30.27727582,100 E 16TH ST,Eriobotrya japonica,Edible Loquat,5,8,Good,ROW,,3115941.85,10074141.6
-97.73711732,30.27720353,100 E 16TH ST,Taxodium distichum,Bald Cypress,11,18,Fair,ROW,,3116029.485,10074117.35
-97.73707226,30.27719049,100 E 16TH ST,Taxodium distichum,Bald Cypress,6,15,Poor,ROW,,3116043.815,10074112.94
-97.73700979,30.27717559,100 E 16TH ST,Taxodium distichum,Bald Cypress,13,23,Fair,ROW,,3116063.656,10074107.98
-97.73698929,30.27715849,100 E 16TH ST,Taxodium distichum,Bald Cypress,12,23,Fair,ROW,,3116070.271,10074101.91
-97.73902114,30.27871234,100 W 17TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115415.894,10074651.92
-97.73909402,30.27873725,100 W 17TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115392.682,10074660.44
-97.7391533,30.27875363,100 W 17TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115373.837,10074665.95
-97.73920435,30.27876801,100 W 17TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115357.604,10074670.81
-97.73926265,30.27878368,100 W 17TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115339.074,10074676.08
-97.73932195,30.27880244,100 W 17TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115320.204,10074682.46
-97.73938634,30.27882099,100 W 17TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115299.727,10074688.73
-97.73950567,30.27885138,100 W 17TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115261.81,10074698.9
-97.73957232,30.27887121,100 W 17TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115240.611,10074705.62
-97.73963288,30.27888686,100 W 17TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115221.368,10074710.87
-97.73970001,30.27890554,100 W 17TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115200.026,10074717.17
-97.73976927,30.27892715,100 W 17TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115177.985,10074724.51
-97.73984302,30.27894693,100 W 17TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115154.544,10074731.16
-97.73991342,30.2789676,100 W 17TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115132.152,10074738.16
-97.73997615,30.27898523,100 W 17TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115112.21,10074744.11
-97.74003778,30.27900187,100 W 17TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115092.617,10074749.7
-97.7390592,30.2788637,100 W 17TH ST,Quercus shumardii,Shumard Oak,19,28,Good,ROW,,3115402.599,10074706.67
-97.73949196,30.27901488,100 W 17TH ST,Quercus polymorpha,Monterey Oak,11,25,Good,ROW,,3115264.751,10074758.45
-97.73959481,30.27902466,100 W 17TH ST,Ulmus crassifolia,Cedar Elm,6,15,Good,ROW,,3115232.214,10074761.25
-97.73966413,30.27904434,100 W 17TH ST,Ulmus crassifolia,Cedar Elm,6,15,Good,ROW,,3115210.172,10074767.9
-97.73971806,30.27905891,100 W 17TH ST,Ulmus crassifolia,Cedar Elm,7,15,Good,ROW,,3115193.029,10074772.8
-97.74029196,30.27919754,200 W 17TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115010.748,10074818.98
-97.74035358,30.27921514,200 W 17TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3114991.156,10074824.93
-97.74040859,30.27923069,200 W 17TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3114973.663,10074830.17
-97.74045926,30.27924326,200 W 17TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3114957.569,10074834.37
-97.74096854,30.27987909,1700 LAVACA ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3114791.466,10075061.8
-97.74095117,30.27993077,1700 LAVACA ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3114796.51,10075080.73
-97.74093238,30.2799818,1700 LAVACA ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3114802.007,10075099.42
-97.74342261,30.26216939,2 BRAZOS ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3114166.99,10068604.67
-97.74331463,30.26246062,2 BRAZOS ST,Ulmus crassifolia,Cedar Elm,10,28,Good,ROW,,3114198.603,10068711.36
-97.74328126,30.26253927,2 BRAZOS ST,Ulmus crassifolia,Cedar Elm,9,25,Good,ROW,,3114208.47,10068740.2
-97.74325264,30.26262011,2 BRAZOS ST,Ulmus crassifolia,Cedar Elm,10,26,Good,ROW,,3114216.82,10068769.8
-97.74322396,30.26270303,2 BRAZOS ST,Ulmus crassifolia,Cedar Elm,14,27,Good,ROW,,3114225.169,10068800.16
-97.7432082,30.26275281,2 BRAZOS ST,Ulmus crassifolia,Cedar Elm,12,26,Good,ROW,,3114229.723,10068818.38
-97.74317779,30.26281065,2 BRAZOS ST,Ulmus crassifolia,Cedar Elm,14,28,Good,ROW,,3114238.831,10068839.63
-97.74317675,30.26286647,2 BRAZOS ST,Ulmus crassifolia,Cedar Elm,8,23,Good,ROW,,3114238.685,10068859.93
-97.74337908,30.26287994,2 BRAZOS ST,Stump,Stump,15,0,Stump,ROW,,3114174.711,10068863.34
-97.74308903,30.26375141,111 N CONGRESS AVE,Carya illinoinensis,Pecan,31,36,Fair,Private,,3114258.878,10069182.33
-97.74300282,30.26383537,100 BRAZOS ST,Fraxinus texensis,Texas Ash,2,15,Fair,ROW,,3114285.377,10069213.5
-97.7427254,30.2641076,200 BRAZOS ST,Fraxinus texensis,Texas Ash,5,12,Fair,ROW,,3114370.631,10069314.52
-97.74270306,30.26416685,200 BRAZOS ST,Fraxinus texensis,Texas Ash,5,12,Fair,ROW,,3114377.18,10069336.22
-97.74268161,30.26421889,200 BRAZOS ST,Fraxinus texensis,Texas Ash,5,12,Fair,ROW,,3114383.51,10069355.3
-97.74258608,30.26448558,200 BRAZOS ST,Fraxinus texensis,Texas Ash,5,12,Fair,ROW,,3114411.399,10069452.97
-97.74251431,30.26465908,200 BRAZOS ST,Fraxinus texensis,Texas Ash,5,12,Fair,ROW,,3114432.583,10069516.58
-97.74265727,30.26476335,200 BRAZOS ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3114386.579,10069553.44
